Ano;Município;UF;Código IBGE;Prestadora;CNPJ;Meio Transporte
2024;Cafezal do Sul;PR;4103479;TIM S A;02421421000111;Fibra
2024;Cafezal do Sul;PR;4103479;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cafezal do Sul;PR;4103479;A C ROCHA INFORMATICA LTDA ME;07081682000153;Rádio
2024;Califórnia;PR;4103503;C C A Informatica Ltda;10360825000170;Rádio
2024;Califórnia;PR;4103503;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Califórnia;PR;4103503;CLARO S.A.;40432544000147;Rádio
2024;Califórnia;PR;4103503;TIM S A;02421421000111;Rádio
2024;Califórnia;PR;4103503;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Califórnia;PR;4103503;BC CONECTIVIDADE LTDA;05443232000138;Fibra
2024;Cambará;PR;4103602;TIM S A;02421421000111;Rádio
2024;Cambará;PR;4103602;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Cambará;PR;4103602;CLARO S.A.;40432544000147;Fibra
2024;Cambará;PR;4103602;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Cambará;PR;4103602;CLARO S.A.;40432544000147;Rádio
2024;Cambará;PR;4103602;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cambará;PR;4103602;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
2024;Cambará;PR;4103602;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Cambé;PR;4103701;TIM S A;02421421000111;Rádio
2024;Cambé;PR;4103701;BC CONECTIVIDADE LTDA;05443232000138;Fibra
2024;Cambé;PR;4103701;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cambé;PR;4103701;SERCOMTEL S/A TELECOMUNICACOES;01371416000189;Fibra
2024;Cambé;PR;4103701;1toc Informatica Ltda;10970190000123;Fibra
2024;Cambé;PR;4103701;CLARO S.A.;40432544000147;Fibra
2024;Cambé;PR;4103701;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL - ELETROBRÁS CGT ELETROSUL;02016507000169;Fibra
2024;Cambé;PR;4103701;TELEFONARNET TELECOMUNICAÇÕES LTDA;27924375000102;Fibra
2024;Cambé;PR;4103701;OLIVEIRA & SOUSA COMUNICACOES LTDA.;05057352000105;Fibra
2024;Cambé;PR;4103701;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Cambé;PR;4103701;KONEX COMUNICACOES LTDA;39400794000116;Fibra
2024;Cambira;PR;4103800;C C A Informatica Ltda;10360825000170;Rádio
2024;Cambira;PR;4103800;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Cambira;PR;4103800;CLARO S.A.;40432544000147;Rádio
2024;Cambira;PR;4103800;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cambira;PR;4103800;TIM S A;02421421000111;Fibra
2024;Cambira;PR;4103800;IVATEL REDES E INTERNET LTDA;14032397000108;Fibra
2024;Cambira;PR;4103800;TIM S A;02421421000111;Rádio
2024;Cambira;PR;4103800;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Campina da Lagoa;PR;4103909;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Campina da Lagoa;PR;4103909;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Campina da Lagoa;PR;4103909;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Campina da Lagoa;PR;4103909;JURANDIR DE ANDRADE;00304533000167;Fibra
2024;Campina da Lagoa;PR;4103909;CLARO S.A.;40432544000147;Fibra
2024;Campina da Lagoa;PR;4103909;TIM S A;02421421000111;Rádio
2024;Campina da Lagoa;PR;4103909;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Campina da Lagoa;PR;4103909;CLARO S.A.;40432544000147;Rádio
2024;Campina do Simão;PR;4103958;M. Sokoloski Ltda;10736788000152;Rádio
2024;Campina do Simão;PR;4103958;TIM S A;02421421000111;Fibra
2024;Campina do Simão;PR;4103958;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Campina Grande do Sul;PR;4104006;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Campina Grande do Sul;PR;4104006;TIM S A;02421421000111;Fibra
2024;Campina Grande do Sul;PR;4104006;TIM S A;02421421000111;Rádio
2024;Campina Grande do Sul;PR;4104006;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Campina Grande do Sul;PR;4104006;CLARO S.A.;40432544000147;Fibra
2024;Campina Grande do Sul;PR;4104006;CLARO S.A.;40432544000147;Rádio
2024;Campina Grande do Sul;PR;4104006;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Campina Grande do Sul;PR;4104006;STALKER ENGENHARIA EIRELI;13784762000763;Fibra
2024;Campo Bonito;PR;4104055;ORSSATTO TELECOM TELECOMUNICACOES - EIRELI;07890861000131;Rádio
2024;Campo Bonito;PR;4104055;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Campo Bonito;PR;4104055;CLARO S.A.;40432544000147;Rádio
2024;Campo Bonito;PR;4104055;TIM S A;02421421000111;Rádio
2024;Campo Bonito;PR;4104055;ORSSATTO TELECOM TELECOMUNICACOES - EIRELI;07890861000131;Fibra
2024;Campo do Tenente;PR;4104105;CLARO S.A.;40432544000147;Rádio
2024;Campo do Tenente;PR;4104105;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Campo do Tenente;PR;4104105;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Campo do Tenente;PR;4104105;TIM S A;02421421000111;Rádio
2024;Campo do Tenente;PR;4104105;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Campo do Tenente;PR;4104105;TIM S A;02421421000111;Fibra
2024;Campo do Tenente;PR;4104105;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Campo Largo;PR;4104204;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Campo Largo;PR;4104204;CLARO S.A.;40432544000147;Fibra
2024;Campo Largo;PR;4104204;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Campo Largo;PR;4104204;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Campo Largo;PR;4104204;TIM S A;02421421000111;Rádio
2024;Campo Largo;PR;4104204;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Campo Largo;PR;4104204;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Campo Largo;PR;4104204;CLARO S.A.;40432544000147;Rádio
2024;Campo Largo;PR;4104204;TIM S A;02421421000111;Fibra
2024;Campo Magro;PR;4104253;TIM S A;02421421000111;Rádio
2024;Campo Magro;PR;4104253;WS SERVICOS DE TELECOMUNICACAO VOIP LTDA;09311582000100;Fibra
2024;Campo Magro;PR;4104253;CLARO S.A.;40432544000147;Fibra
2024;Campo Magro;PR;4104253;CLARO S.A.;40432544000147;Rádio
2024;Campo Magro;PR;4104253;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Campo Magro;PR;4104253;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Campo Magro;PR;4104253;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Campo Mourão;PR;4104303;TIM S A;02421421000111;Fibra
2024;Campo Mourão;PR;4104303;SUMICITY TELECOMUNICACOES S.A.;07714104000107;Fibra
2024;Campo Mourão;PR;4104303;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Campo Mourão;PR;4104303;BLZNET SERVIÇOS DE INTERNET LTDA - ME;11432330000172;Fibra
2024;Campo Mourão;PR;4104303;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Campo Mourão;PR;4104303;TIM S A;02421421000111;Rádio
2024;Campo Mourão;PR;4104303;L. F. GUIMARÃES - SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - ME;23787171000108;Rádio
2024;Campo Mourão;PR;4104303;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Campo Mourão;PR;4104303;COMPANHIA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL - ELETROBRÁS CGT ELETROSUL;02016507000169;Fibra
2024;Campo Mourão;PR;4104303;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Campo Mourão;PR;4104303;CLARO S.A.;40432544000147;Rádio
2024;Campo Mourão;PR;4104303;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Campo Mourão;PR;4104303;CLARO S.A.;40432544000147;Fibra
2024;Campo Mourão;PR;4104303;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Campo Mourão;PR;4104303;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Cândido de Abreu;PR;4104402;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Cândido de Abreu;PR;4104402;IVATEL REDES E INTERNET LTDA;14032397000108;Fibra
2024;Cândido de Abreu;PR;4104402;CLARO S.A.;40432544000147;Rádio
2024;Cândido de Abreu;PR;4104402;TIM S A;02421421000111;Rádio
2024;Cândido de Abreu;PR;4104402;CLARO S.A.;40432544000147;Fibra
2024;Candói;PR;4104428;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Candói;PR;4104428;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Candói;PR;4104428;Rpm Telecomunicacoes Ltda.;42007197000130;Fibra
2024;Candói;PR;4104428;TIM S A;02421421000111;Rádio
2024;Candói;PR;4104428;TIM S A;02421421000111;Fibra
2024;Candói;PR;4104428;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Candói;PR;4104428;DESEMPENHO PROVEDOR DE INTERNET LTDA;15349138000178;Rádio
2024;Candói;PR;4104428;CLARO S.A.;40432544000147;Fibra
2024;Candói;PR;4104428;CLARO S.A.;40432544000147;Rádio
2024;Cantagalo;PR;4104451;DESEMPENHO PROVEDOR DE INTERNET LTDA;15349138000178;Fibra
2024;Cantagalo;PR;4104451;TIM S A;02421421000111;Fibra
2024;Cantagalo;PR;4104451;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Cantagalo;PR;4104451;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cantagalo;PR;4104451;CLARO S.A.;40432544000147;Rádio
2024;Cantagalo;PR;4104451;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Cantagalo;PR;4104451;TIM S A;02421421000111;Rádio
2024;Cantagalo;PR;4104451;DESEMPENHO PROVEDOR DE INTERNET LTDA;15349138000178;Rádio
2024;Capanema;PR;4104501;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Capanema;PR;4104501;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Capanema;PR;4104501;CLARO S.A.;40432544000147;Rádio
2024;Capanema;PR;4104501;TIM S A;02421421000111;Rádio
2024;Capanema;PR;4104501;RLINE TELECOM LTDA;13500755000105;Fibra
2024;Capanema;PR;4104501;CELINTON RODRIGO SCHIMANOSKI -ME;09546422000131;Fibra
2024;Capanema;PR;4104501;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Capitão Leônidas Marques;PR;4104600;COMFIBRANET TELECOMUNICACOES LTDA - ME;26195851000120;Fibra
2024;Capitão Leônidas Marques;PR;4104600;CLARO S.A.;40432544000147;Rádio
2024;Capitão Leônidas Marques;PR;4104600;CLARO S.A.;40432544000147;Fibra
2024;Capitão Leônidas Marques;PR;4104600;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Capitão Leônidas Marques;PR;4104600;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Capitão Leônidas Marques;PR;4104600;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Capitão Leônidas Marques;PR;4104600;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Capitão Leônidas Marques;PR;4104600;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Carambeí;PR;4104659;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Carambeí;PR;4104659;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Carambeí;PR;4104659;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Carambeí;PR;4104659;TIM S A;02421421000111;Fibra
2024;Carambeí;PR;4104659;MARLENE FRISKE SAUERESSIG LTDA;24412573000190;Rádio
2024;Carambeí;PR;4104659;TIM S A;02421421000111;Rádio
2024;Carambeí;PR;4104659;CLARO S.A.;40432544000147;Fibra
2024;Carlópolis;PR;4104709;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Carlópolis;PR;4104709;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
2024;Carlópolis;PR;4104709;GV TELECOMUNICACOES LTDA - ME;08608451000118;Fibra
2024;Carlópolis;PR;4104709;Consutech Provedor de Internet Ltda;15443303000156;Rádio
2024;Carlópolis;PR;4104709;CLARO S.A.;40432544000147;Fibra
2024;Carlópolis;PR;4104709;CEDNET - PROVEDOR DE INTERNET EIRELI;08752674000154;Fibra
2024;Carlópolis;PR;4104709;TIM S A;02421421000111;Rádio
2024;Carlópolis;PR;4104709;CEDNET - PROVEDOR DE INTERNET EIRELI;08752674000154;Rádio
2024;Carlópolis;PR;4104709;INFO TELECOM INTERNET LTDA;20287080000115;Fibra
2024;Carlópolis;PR;4104709;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Carlópolis;PR;4104709;SNI TELECOM LTDA - ME;10145409000150;Fibra
2024;Carlópolis;PR;4104709;Consutech Provedor de Internet Ltda;15443303000156;Fibra
2024;Cascavel;PR;4104808;RESSOLI BARBOSA DO NASCIMENTO E CIA LTDA;09276808000170;Fibra
2024;Cascavel;PR;4104808;Microtec TelecomunicaÃ§Ã£o Ltda;22960730000177;Fibra
2024;Cascavel;PR;4104808;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cascavel;PR;4104808;ALEXANDRE AGUSTINI & CIA LTDA;08104061000100;Fibra
2024;Cascavel;PR;4104808;CLARO S.A.;40432544000147;Fibra
2024;Cascavel;PR;4104808;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Cascavel;PR;4104808;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Cascavel;PR;4104808;TIM S A;02421421000111;Fibra
2024;Cascavel;PR;4104808;Mhnet Telecomunicacoes Ltda;05245502000104;Fibra
2024;Cascavel;PR;4104808;Microtec TelecomunicaÃ§Ã£o Ltda;22960730000177;Rádio
2024;Cascavel;PR;4104808;TIM S A;02421421000111;Rádio
2024;Cascavel;PR;4104808;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Cascavel;PR;4104808;GTV - SERVICOS DE PROVEDOR DE INTERNET LTDA;12251004000121;Fibra
2024;Cascavel;PR;4104808;CLARO S.A.;40432544000147;Rádio
2024;Cascavel;PR;4104808;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Cascavel;PR;4104808;Gtvx Provedor de Internet Ltda;47343630000122;Fibra
2024;Cascavel;PR;4104808;Nortecom Internet Rural Ltda;45897251000159;Rádio
2024;Cascavel;PR;4104808;TELECOM CASCAVEL LTDA - ME;21726531000136;Rádio
2024;Cascavel;PR;4104808;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Cascavel;PR;4104808;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Cascavel;PR;4104808;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Cascavel;PR;4104808;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Cascavel;PR;4104808;ORSSATTO TELECOM TELECOMUNICACOES - EIRELI;07890861000131;Fibra
2024;Cascavel;PR;4104808;ORSSATTO TELECOM TELECOMUNICACOES - EIRELI;07890861000131;Rádio
2024;Castro;PR;4104907;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Castro;PR;4104907;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Castro;PR;4104907;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Castro;PR;4104907;CLARO S.A.;40432544000147;Fibra
2024;Castro;PR;4104907;TIM S A;02421421000111;Fibra
2024;Castro;PR;4104907;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Castro;PR;4104907;CLARO S.A.;40432544000147;Rádio
2024;Castro;PR;4104907;TIM S A;02421421000111;Rádio
2024;Catanduvas;PR;4105003;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Catanduvas;PR;4105003;ORSSATTO TELECOM TELECOMUNICACOES - EIRELI;07890861000131;Rádio
2024;Catanduvas;PR;4105003;ORSSATTO TELECOM TELECOMUNICACOES - EIRELI;07890861000131;Fibra
2024;Catanduvas;PR;4105003;CLARO S.A.;40432544000147;Rádio
2024;Catanduvas;PR;4105003;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Catanduvas;PR;4105003;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Catanduvas;PR;4105003;Dez Solucoes em Telecomunicacoes Ltda;10216357000165;Fibra
2024;Centenário do Sul;PR;4105102;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Centenário do Sul;PR;4105102;TIM S A;02421421000111;Fibra
2024;Centenário do Sul;PR;4105102;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Centenário do Sul;PR;4105102;TIM S A;02421421000111;Rádio
2024;Centenário do Sul;PR;4105102;CLARO S.A.;40432544000147;Rádio
2024;Centenário do Sul;PR;4105102;EJW TELECOMUNICAÇÕES LTDA;16963861000105;Rádio
2024;Centenário do Sul;PR;4105102;SPEEDY NET INFORMATICA LTDA;43134004000175;Fibra
2024;Centenário do Sul;PR;4105102;IRED SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;28433716000100;Fibra
2024;Centenário do Sul;PR;4105102;GLOBO INFORMATICA LTDA;06249356000140;Fibra
2024;Centenário do Sul;PR;4105102;EJW TELECOMUNICAÇÕES LTDA;16963861000105;Fibra
2024;Cerro Azul;PR;4105201;CLARO S.A.;40432544000147;Fibra
2024;Cerro Azul;PR;4105201;LIGGA TELECOMUNICACOES S.A.;04368865000166;Rádio
2024;Cerro Azul;PR;4105201;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Cerro Azul;PR;4105201;TIM S A;02421421000111;Rádio
2024;Céu Azul;PR;4105300;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2024;Céu Azul;PR;4105300;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Céu Azul;PR;4105300;CONECTA TELECOM MULTIMIDIA LTDA.;09446084000166;Rádio
2024;Céu Azul;PR;4105300;CLARO S.A.;40432544000147;Fibra
2024;Céu Azul;PR;4105300;TIM S A;02421421000111;Rádio
2024;Céu Azul;PR;4105300;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Céu Azul;PR;4105300;CONECTA TELECOM MULTIMIDIA LTDA.;09446084000166;Fibra
2024;Céu Azul;PR;4105300;Turbo 10 Telecomunicacoes Ltda;11929839000125;Fibra
2024;Céu Azul;PR;4105300;OPÇÃOTELECOM TELECOMUNICAÇÕES S/A;05236051000130;Fibra
2024;Céu Azul;PR;4105300;CLARO S.A.;40432544000147;Rádio
2024;Céu Azul;PR;4105300;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Chopinzinho;PR;4105409;SUDONET SOLUCOES EM TELECOMUNICACOES LTDA;05228707000173;Rádio
2024;Chopinzinho;PR;4105409;GIATECH TELECOMUNICACOES LTDA;27948514000120;Fibra
2024;Chopinzinho;PR;4105409;CLARO S.A.;40432544000147;Fibra
2024;Chopinzinho;PR;4105409;DWLINK SERVIÇOS EM TELECOMUNICAÇÕES LTDA;21780865000198;Fibra
2024;Chopinzinho;PR;4105409;NETPLUS TELECOMUNICACOES LTDA;30749887000186;Fibra
2024;Chopinzinho;PR;4105409;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Chopinzinho;PR;4105409;TIM S A;02421421000111;Rádio
2024;Chopinzinho;PR;4105409;INFOSERVIC PROVEDOR DE INTERNET LTDA.;11328040000183;Fibra
2024;Chopinzinho;PR;4105409;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Cianorte;PR;4105508;CLARO S.A.;40432544000147;Rádio
2024;Cianorte;PR;4105508;TIM S A;02421421000111;Rádio
2024;Cianorte;PR;4105508;VSX NETWORKS LTDA;11543332000139;Fibra
2024;Cianorte;PR;4105508;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Cianorte;PR;4105508;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Cianorte;PR;4105508;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Cianorte;PR;4105508;Solucao Network Provedor Ltda;12693643000147;Fibra
2024;Cianorte;PR;4105508;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Cianorte;PR;4105508;CLARO S.A.;40432544000147;Fibra
2024;Cianorte;PR;4105508;TIM S A;02421421000111;Fibra
2024;Cianorte;PR;4105508;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Cianorte;PR;4105508;ATK TELECOMUNICACOES LTDA. - EPP;08784265000130;Fibra
2024;Cianorte;PR;4105508;SUMICITY TELECOMUNICACOES S.A.;07714104000107;Fibra
2024;Cidade Gaúcha;PR;4105607;PHS SCM - SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA LTDA;09159186000109;Fibra
2024;Cidade Gaúcha;PR;4105607;CLARO S.A.;40432544000147;Rádio
2024;Cidade Gaúcha;PR;4105607;TIM S A;02421421000111;Rádio
2024;Cidade Gaúcha;PR;4105607;TIM S A;02421421000111;Fibra
2024;Cidade Gaúcha;PR;4105607;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Cidade Gaúcha;PR;4105607;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Clevelândia;PR;4105706;DATAWARE TELECOMUNICACOES LTDA.;07527422000169;Rádio
2024;Clevelândia;PR;4105706;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Clevelândia;PR;4105706;DATAWARE TELECOMUNICACOES LTDA.;07527422000169;Fibra
2024;Clevelândia;PR;4105706;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Clevelândia;PR;4105706;CLARO S.A.;40432544000147;Fibra
2024;Clevelândia;PR;4105706;TIM S A;02421421000111;Fibra
2024;Clevelândia;PR;4105706;TIM S A;02421421000111;Rádio
2024;Clevelândia;PR;4105706;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Clevelândia;PR;4105706;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2024;Colombo;PR;4105805;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Colombo;PR;4105805;TIM S A;02421421000111;Rádio
2024;Colombo;PR;4105805;STALKER ENGENHARIA EIRELI;13784762000763;Fibra
2024;Colombo;PR;4105805;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Colombo;PR;4105805;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Colombo;PR;4105805;CLARO S.A.;40432544000147;Fibra
2024;Colorado;PR;4105904;TIM S A;02421421000111;Rádio
2024;Colorado;PR;4105904;GLOBO INFORMATICA LTDA;06249356000140;Fibra
2024;Colorado;PR;4105904;J BRAUER ESTEVES - EIRELI;32782061000144;Fibra
2024;Colorado;PR;4105904;SPEEDY NET INFORMATICA LTDA;43134004000175;Fibra
2024;Colorado;PR;4105904;TIM S A;02421421000111;Fibra
2024;Colorado;PR;4105904;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Colorado;PR;4105904;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Colorado;PR;4105904;G M S MULTI SOLUÇÕES LTDA - ME;17883239000150;Fibra
2024;Colorado;PR;4105904;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Colorado;PR;4105904;CLARO S.A.;40432544000147;Rádio
2024;Congonhinhas;PR;4106001;BRASILNET TELECOMUNICAÇÕES DO PARANÁ - EIRELI;15687524000170;Fibra
2024;Congonhinhas;PR;4106001;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Congonhinhas;PR;4106001;Conectpr Telecomunicacoes Ltda;37716795000149;Rádio
2024;Congonhinhas;PR;4106001;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Congonhinhas;PR;4106001;CLARO S.A.;40432544000147;Rádio
2024;Congonhinhas;PR;4106001;Maciel & Carvalho Ltda;29728410000135;Rádio
2024;Conselheiro Mairinck;PR;4106100;CLARO S.A.;40432544000147;Rádio
2024;Conselheiro Mairinck;PR;4106100;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Conselheiro Mairinck;PR;4106100;INFO TELECOM INTERNET LTDA;20287080000115;Fibra
2024;Conselheiro Mairinck;PR;4106100;TIM S A;02421421000111;Rádio
2024;Contenda;PR;4106209;STALKER ENGENHARIA EIRELI;13784762000763;Fibra
2024;Contenda;PR;4106209;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Contenda;PR;4106209;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Contenda;PR;4106209;TIM S A;02421421000111;Rádio
2024;Contenda;PR;4106209;CLARO S.A.;40432544000147;Rádio
2024;Contenda;PR;4106209;TIM S A;02421421000111;Fibra
2024;Contenda;PR;4106209;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Corbélia;PR;4106308;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Corbélia;PR;4106308;CLARO S.A.;40432544000147;Rádio
2024;Corbélia;PR;4106308;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Corbélia;PR;4106308;Microtec TelecomunicaÃ§Ã£o Ltda;22960730000177;Rádio
2024;Corbélia;PR;4106308;TIM S A;02421421000111;Rádio
2024;Corbélia;PR;4106308;Microtec TelecomunicaÃ§Ã£o Ltda;22960730000177;Fibra
2024;Cornélio Procópio;PR;4106407;TIM S A;02421421000111;Fibra
2024;Cornélio Procópio;PR;4106407;BRASILNET TELECOMUNICAÇÕES DO PARANÁ - EIRELI;15687524000170;Fibra
2024;Cornélio Procópio;PR;4106407;TIM S A;02421421000111;Rádio
2024;Cornélio Procópio;PR;4106407;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2024;Cornélio Procópio;PR;4106407;GREEN TELECOMUNICAÇÕES LTDA;19534139000143;Fibra
